,availability_30,availability_60,availability_90,availability_365
18378,0,0,0,0
18379,0,0,0,0
18380,25,54,84,359
18381,0,0,0,0
18383,24,54,83,83
18387,0,0,0,0
18391,0,0,0,0
18393,3,33,63,338
18394,0,0,0,0
18396,6,6,6,6
18399,0,0,0,177
18400,8,8,12,101
18402,0,0,0,0
18403,24,38,38,98
18404,0,0,0,0
18405,22,52,82,357
18409,0,0,0,0
18411,0,0,0,0
18412,0,19,20,20
18413,0,0,0,0
18414,0,0,0,0
18419,0,0,0,0
18421,17,47,77,352
18424,15,16,20,31
18425,0,0,0,0
18428,0,0,0,0
18429,0,0,0,0
18430,0,0,0,0
18432,2,5,5,37
18433,10,16,19,80
18434,8,28,32,93
18437,0,0,0,0
18438,0,0,0,0
18439,0,0,0,0
18440,0,0,0,0
18441,0,0,0,0
18442,8,27,27,52
18443,0,0,0,71
18444,3,5,5,37
18445,3,27,27,27
18446,0,2,32,307
18447,0,0,0,0
18450,4,4,5,29
18452,8,8,8,31
18453,13,15,15,39
18454,0,0,0,1
18455,3,3,3,21
18456,0,0,0,0
18459,0,0,0,0
18460,0,0,0,0
18461,1,26,56,146
18462,28,58,88,88
18463,25,55,85,360
18464,28,58,88,268
18465,0,0,0,217
18466,0,0,0,187
18468,6,23,53,143
18469,15,32,32,231
18470,27,57,87,87
18471,0,0,0,0
18472,0,0,0,0
18476,16,25,35,125
18480,14,44,74,74
18485,0,0,0,0
18487,25,55,85,360
18489,0,0,0,0
18493,2,32,62,337
18494,11,41,71,328
18495,16,46,76,347
18496,15,45,75,345
18497,12,40,70,309
18498,17,46,46,46
18499,0,0,0,0
18500,7,11,41,316
18503,0,0,0,0
18504,0,0,0,0
18506,0,0,0,0
18507,0,0,0,0
18509,22,52,82,297
18511,28,58,88,362
18512,0,0,0,0
18513,0,0,0,0
18517,9,39,69,104
18518,0,0,0,90
18522,0,0,0,0
18524,26,56,86,247
18525,25,55,85,309
18526,27,57,87,356
18527,17,47,77,264
18528,26,56,86,358
18529,23,53,83,278
18530,26,56,86,355
18531,16,46,76,351
18532,4,34,64,64
18533,0,0,0,0
18534,0,0,0,0
18535,0,0,0,187
18539,0,0,0,0
18540,0,0,0,0
18543,0,0,0,0
18544,1,31,61,151
18545,0,0,0,0
18549,0,0,0,0
18551,14,31,57,57
18552,0,0,0,71
18554,0,0,0,2
18556,0,0,0,0
18558,0,14,43,289
18560,0,0,0,0
18562,5,12,12,12
18567,0,0,0,0
18571,0,0,0,34
18573,22,27,57,332
18574,0,0,0,0
18575,0,0,0,0
18576,20,28,56,132
18578,0,0,0,0
18580,0,0,0,0
18582,0,0,0,0
18583,0,0,0,0
18584,0,0,0,0
18585,30,60,90,365
18588,0,0,0,0
18589,0,0,0,0
18591,0,0,0,0
18592,22,52,82,82
18594,11,31,47,299
18595,30,60,89,89
18598,0,0,0,0
18602,0,0,0,0
18603,0,0,0,0
18605,23,53,83,83
18606,0,0,0,0
18607,0,0,0,0
18609,3,25,55,289
18610,5,35,65,154
18611,2,32,62,322
18613,2,5,35,310
18614,0,0,0,0
18617,8,38,64,64
18619,3,33,63,338
18620,3,9,25,182
18621,0,0,0,232
18625,0,0,17,292
18626,0,0,0,0
18627,0,0,0,0
18631,0,0,0,187
18633,0,0,0,0
18635,0,0,0,0
18643,11,41,71,327
18644,3,33,63,338
18646,0,19,49,228
18649,0,0,0,0
18652,0,0,0,0
18655,0,0,0,247
18656,0,3,33,123
18657,4,24,42,43
18660,0,0,0,157
18661,0,0,0,0
18665,0,0,0,0
18666,0,0,0,0
18667,25,53,53,53
18671,0,2,32,307
18673,0,0,0,0
18676,0,0,0,0
18678,0,0,0,124
18680,0,0,0,0
18688,0,0,0,0
18689,14,44,74,349
18691,0,0,0,0
18692,0,0,5,280
18693,0,25,55,143
18698,1,25,51,292
18699,0,0,0,0
18701,0,0,0,0
18702,0,0,0,0
18705,0,0,0,0
18707,0,0,0,32
18709,0,0,0,0
18712,30,60,90,365
18713,0,0,0,0
18714,0,0,0,0
18717,0,0,0,0
18719,21,51,81,356
18724,0,0,0,0
18725,30,60,90,365
18727,0,0,0,0
18733,0,0,0,0
18734,0,0,0,0
18735,10,13,13,13
18737,0,5,35,310
18738,0,21,51,230
18740,30,60,90,180
18741,30,60,89,89
18742,11,41,71,251
18745,0,0,0,0
18747,30,60,90,365
18750,0,0,0,0
18751,30,60,90,365
18752,0,0,0,0
18753,0,0,0,0
18755,0,0,0,0
18759,0,0,0,0
18761,25,55,85,360
18763,0,0,0,0
18764,0,0,0,0
18766,0,0,0,0
18768,0,0,0,0
18770,3,28,58,328
18771,0,0,0,125
18772,6,30,60,60
18773,0,0,0,0
18774,0,0,0,0
18775,5,35,65,340
18777,3,3,3,3
18781,5,32,59,324
18785,14,44,74,349
18786,0,0,0,0
18787,0,0,0,0
18788,0,0,0,0
18789,0,0,0,0
18790,0,0,0,0
18791,0,0,0,0
18792,4,4,4,4
18794,0,0,0,247
18795,0,0,0,0
18797,29,59,89,89
18799,0,0,0,0
18800,0,0,0,0
18801,3,33,63,245
18803,0,0,0,0
18804,0,0,0,0
18806,0,0,0,0
18807,0,0,0,0
18808,0,0,0,0
18809,0,0,0,0
18812,0,0,0,0
18814,0,0,0,242
18816,0,0,0,0
18817,0,0,0,0
18818,30,60,90,179
18819,0,0,0,0
18820,30,60,60,60
18825,2,14,14,93
18826,0,0,0,0
18829,30,60,90,365
18830,9,9,9,9
18832,1,31,61,88
18833,0,0,0,0
18835,0,0,0,0
18836,30,60,90,365
18843,0,0,0,0
18844,0,2,32,307
18845,0,0,0,0
18846,14,44,74,349
18847,0,0,0,0
18850,25,55,85,359
18855,23,53,83,358
18857,0,0,0,0
18858,20,50,80,355
18860,0,0,0,126
18866,12,42,72,162
18867,0,16,46,135
18868,23,53,83,263
18870,0,0,0,0
18872,0,0,0,0
18873,0,0,0,0
18875,0,0,0,0
18878,23,53,83,173
18879,30,38,42,317
18880,21,51,81,351
18881,21,51,81,356
18883,0,0,0,0
18885,19,49,79,354
18886,0,0,0,0
18887,0,0,0,0
18888,0,0,0,0
18890,27,54,80,338
18892,30,60,90,180
18896,21,50,80,354
18897,30,60,90,365
18900,0,0,0,0
18902,28,58,88,178
18906,10,10,10,165
18907,0,0,0,0
18908,0,0,0,0
18911,0,0,0,0
18912,0,0,0,0
18914,24,54,84,359
18915,4,34,64,247
18916,0,0,0,0
18918,30,60,90,365
18919,0,0,0,14
18920,0,0,0,0
18921,3,33,63,338
18925,0,0,0,0
18926,6,36,66,325
18927,0,0,0,0
18929,0,0,0,0
18934,0,0,0,0
18935,29,59,89,364
18936,25,52,82,357
18939,0,0,0,0
18943,0,0,0,0
18945,0,0,0,0
18946,0,23,53,257
18947,30,60,90,365
18948,28,58,88,363
18951,0,0,0,0
18954,5,7,37,312
18955,30,60,90,365
18956,0,0,0,0
18962,14,41,71,346
18968,0,0,0,0
18970,0,0,0,0
18972,13,43,73,348
18975,0,0,0,0
18978,0,0,0,0
18980,0,0,0,0
18982,0,0,0,0
18985,0,0,0,0
18986,0,0,0,248
18989,0,0,0,0
18990,30,60,90,365
18991,0,0,0,0
18992,0,28,58,333
18994,1,17,17,17
18996,0,0,0,0
18997,0,0,0,0
19000,0,0,0,0
19002,0,0,0,0
19003,0,0,0,0
19005,0,0,4,279
19007,0,0,0,0
19008,24,36,49,107
19009,2,29,56,321
19010,2,32,62,337
19011,12,13,13,104
19012,0,0,0,0
19013,0,0,0,0
19014,0,0,0,0
19018,0,0,0,0
19020,0,0,1,3
19024,8,33,58,212
19025,16,46,76,351
19028,7,36,66,149
19029,3,33,62,62
19031,0,0,0,217
19032,21,26,28,118
19039,30,60,90,365
19041,0,0,0,0
19042,0,0,0,204
19043,0,0,0,0
19044,0,0,0,0
19046,14,44,73,73
19048,0,0,0,0
19050,0,0,0,0
19051,0,0,0,0
19052,17,47,77,134
19053,0,0,0,0
19054,30,60,90,365
19055,0,0,0,0
19057,0,0,0,0
19058,0,0,0,0
19061,0,0,0,0
19062,7,37,67,342
19064,4,34,64,154
19065,1,26,56,145
19066,3,12,30,114
19067,0,0,0,0
19070,0,0,0,0
19071,0,0,0,0
19074,0,0,0,0
19075,8,17,36,310
19076,0,0,0,0
19079,30,60,90,209
19080,0,0,0,0
19081,0,0,0,0
19085,0,0,0,0
19086,0,5,5,5
19087,0,0,0,0
19092,16,46,76,259
19094,6,6,6,6
19095,6,21,21,21
19096,0,0,0,0
19097,0,0,0,0
19101,30,60,90,365
19103,0,0,0,0
19104,24,54,84,264
19109,24,54,84,358
19110,0,0,0,0
19117,0,0,0,0
19118,0,0,0,0
19119,7,36,66,341
19120,0,0,0,0
19122,0,0,0,0
19125,0,0,0,0
19126,30,60,89,89
19130,7,7,7,7
19131,4,32,62,62
19132,0,0,0,0
19133,0,0,0,0
19134,1,3,33,33
19137,0,3,33,308
19138,0,0,0,0
19139,0,0,0,0
19141,0,0,0,0
19142,0,3,33,308
19147,0,0,0,0
19152,0,0,0,0
19153,20,50,80,355
19154,1,1,31,306
19155,0,0,0,0
19157,1,31,61,336
19158,17,47,77,352
19159,0,0,0,45
19160,0,0,0,0
19161,0,0,0,0
19162,0,0,0,0
19163,30,60,90,335
19164,0,0,0,0
19165,0,0,0,0
19169,0,0,0,0
19170,0,0,0,0
19171,0,29,59,334
19172,0,3,33,308
19173,30,60,90,365
19174,0,0,0,0
19175,30,60,90,365
19177,2,28,56,87
19178,0,0,0,125
19179,21,51,77,77
19180,29,59,89,364
19184,27,57,87,361
19185,14,44,73,73
19186,0,2,32,307
19187,25,55,85,360
19190,3,33,62,62
19191,0,0,0,0
19192,9,39,69,159
19196,0,0,0,0
19197,0,0,0,172
19198,0,0,0,0
19202,0,0,0,0
19203,21,51,81,356
19204,24,54,84,173
19207,30,60,90,365
19208,0,18,48,48
19212,0,0,0,0
19215,30,60,90,180
19216,30,60,90,365
19218,0,0,0,0
19223,0,0,0,95
19224,30,60,90,365
19226,28,58,88,363
19227,29,59,89,364
19231,0,0,0,0
19237,0,0,0,0
19238,0,0,0,0
19241,0,0,0,0
19243,0,0,0,0
19244,0,0,0,0
19248,30,60,90,365
19249,0,0,0,0
19252,0,0,0,0
19253,0,0,0,0
19254,0,0,0,0
19255,0,2,32,307
19256,0,0,0,0
19259,0,0,0,0
19260,0,0,3,278
19261,0,0,0,0
19263,0,0,0,0
19265,0,0,0,0
19266,21,51,81,356
19267,0,0,0,0
19268,0,0,0,0
19269,0,0,0,0
19270,0,0,0,0
19272,0,0,0,0
19274,2,32,62,337
19277,0,0,0,0
19279,0,0,0,0
19280,0,0,0,0
19281,0,3,19,137
19283,0,0,0,0
19286,13,43,73,348
19287,20,50,80,355
19288,20,50,80,169
19289,0,0,0,0
19290,0,0,0,0
19292,0,0,0,0
19293,4,34,64,339
19295,0,0,0,0
19296,0,0,0,0
19297,0,0,0,0
19298,0,0,0,0
19300,0,0,0,0
19303,0,1,13,13
19309,23,53,83,357
19310,30,60,90,365
19311,20,46,76,165
19312,0,0,0,0
19313,0,0,0,0
19314,0,0,0,0
19316,0,0,0,0
19317,0,24,54,274
19318,0,3,33,308
19319,0,0,0,0
19321,0,0,0,0
19324,28,28,28,28
19325,28,28,28,28
19327,0,0,0,0
19328,0,0,0,0
19329,0,0,0,0
19330,0,0,0,0
19331,0,0,0,0
19333,8,9,9,272
19334,26,52,78,349
19335,0,0,0,0
19337,0,0,0,0
19338,0,0,0,249
19340,8,38,68,342
19343,30,60,90,365
19344,0,0,0,0
19345,0,0,0,0
19354,0,0,0,0
19356,12,42,72,347
19357,0,0,0,0
19358,0,0,0,0
19361,3,33,63,243
19365,30,60,90,365
19367,30,60,90,365
19368,0,1,31,306
19369,30,60,90,365
19373,0,0,0,0
19381,0,0,0,0
19384,13,42,72,72
19386,0,0,0,0
19390,26,28,58,332
19392,0,0,0,0
19394,0,0,0,0
19397,0,0,0,0
19398,0,0,0,0
19401,7,23,23,121
19404,0,0,0,0
19405,23,29,29,29
19407,11,41,67,342
19408,13,28,51,319
19412,0,0,0,0
19416,0,0,0,0
19417,0,0,0,0
19418,11,40,70,341
19421,18,41,71,334
19422,0,0,0,0
19428,30,60,90,365
19429,0,0,0,0
19431,0,0,0,158
19432,0,4,34,309
19433,2,32,62,337
19434,0,0,0,0
19435,0,0,0,0
19436,0,0,0,0
19437,28,58,88,88
19439,22,52,82,357
19440,3,33,63,338
19442,0,1,1,1
19444,0,0,16,291
19446,0,0,0,0
19447,0,2,32,122
19449,0,0,0,0
19450,0,30,60,335
19451,0,0,0,0
19452,26,56,86,176
19453,0,0,0,0
19457,0,0,0,0
19459,0,0,0,0
19462,25,48,71,148
19465,0,0,0,0
19466,20,35,41,96
19467,0,0,0,0
19468,17,32,42,91
19469,23,49,51,145
19470,6,20,34,117
19471,26,39,42,122
19473,0,0,0,0
19474,14,44,53,157
19477,20,48,49,147
19478,28,28,28,28
19479,6,19,19,77
19480,4,34,52,306
19482,3,33,63,338
19483,1,2,2,60
19484,0,0,0,0
19486,0,0,0,0
19489,0,0,0,247
19492,19,49,79,274
19496,0,0,0,0
19497,14,44,74,349
19501,0,0,0,0
19503,0,0,0,0
19504,9,39,69,249
19505,23,53,83,357
19507,0,0,0,0
19508,0,0,0,0
19509,3,23,53,328
19510,0,0,0,0
19513,0,0,0,0
19514,11,41,71,346
19515,0,0,0,0
19518,0,0,0,0
19520,30,60,90,365
19522,16,26,56,330
19525,30,60,90,365
19529,18,48,78,258
19530,0,0,0,0
19532,0,0,0,0
19533,0,0,0,0
19536,0,0,21,21
19538,0,0,0,0
19540,0,0,0,0
19541,0,0,0,148
19542,18,48,78,168
19543,3,3,11,101
19544,0,15,15,15
19549,0,0,0,0
19550,15,44,47,289
19551,0,0,0,0
19553,0,0,0,0
19555,0,0,0,0
19557,12,42,72,162
19560,12,42,72,72
19562,0,0,0,0
19564,0,0,0,0
19566,0,0,0,0
19567,6,8,37,37
19568,30,60,90,365
19570,8,35,65,238
19571,0,0,0,0
19572,0,0,0,0
19573,0,0,0,0
19574,0,0,0,0
19575,30,60,90,365
19578,12,37,67,180
19580,8,8,18,171
19582,0,0,0,9
19583,2,32,62,337
19584,30,60,90,365
19585,0,0,0,0
19586,1,1,1,151
19587,30,60,90,365
19588,0,0,0,0
19589,0,0,0,0
19590,0,0,0,0
19591,0,0,0,2
19592,0,0,0,0
19593,24,54,83,83
19596,27,57,87,177
19597,9,38,68,343
19598,17,28,28,28
19600,0,0,0,0
19602,30,60,90,365
19604,0,0,0,0
19605,0,0,0,0
19606,30,60,90,179
19607,0,0,0,1
19611,28,58,88,363
19612,0,0,0,0
19613,12,17,38,127
19614,0,0,0,0
19616,0,0,0,0
19617,0,0,0,0
19619,0,0,0,0
19620,24,54,83,83
19622,0,0,0,0
19624,29,59,89,364
19629,11,41,71,160
19630,18,29,29,30
19633,0,0,0,0
19634,0,0,0,0
19635,0,0,0,0
19636,7,37,67,324
19637,0,0,0,0
19640,0,0,0,0
19641,0,0,0,0
19642,0,0,0,0
19644,29,59,89,89
19645,0,0,0,0
19647,5,35,53,53
19650,27,57,87,361
19654,24,54,84,84
19655,0,0,0,0
19657,26,50,80,355
19658,17,47,77,351
19659,0,0,0,0
19660,0,0,0,0
19664,0,0,0,0
19668,0,0,0,0
19669,0,0,0,0
19670,24,54,83,83
19673,0,0,0,0
19674,0,0,0,0
19676,30,60,90,180
19677,0,0,0,0
19678,0,0,0,0
19679,0,0,0,0
19681,0,0,0,0
19684,30,60,90,365
19685,30,60,90,365
19686,6,36,66,341
19688,0,0,0,0
19690,0,0,0,0
19691,22,23,40,40
19694,6,33,63,153
19696,4,34,64,339
19697,27,57,87,177
19698,0,0,0,0
19699,7,37,67,342
19700,27,57,87,362
19703,0,0,0,126
19704,0,0,0,249
19705,28,58,88,363
19706,3,30,60,240
19707,0,22,52,79
19715,0,0,0,0
19716,0,0,0,0
19718,24,54,84,359
19719,0,0,0,0
19720,0,0,0,0
19722,0,0,0,0
19726,0,0,0,0
19728,1,4,24,276
19729,0,25,55,55
19731,0,0,0,0
19736,0,0,0,0
19737,0,0,0,0
19738,0,0,0,0
19746,3,33,63,338
19748,0,0,0,0
19749,30,60,90,365
19750,30,60,90,365
19751,0,4,34,309
19752,2,32,62,337
19753,0,3,33,308
19754,1,31,61,336
19755,2,32,62,337
19757,0,0,0,248
19758,0,0,0,0
19759,0,0,0,0
19760,0,0,0,0
19761,0,0,0,0
19763,30,60,90,365
19764,0,0,0,0
19766,0,0,0,0
19768,0,0,0,0
19770,0,0,0,0
19772,16,45,75,165
19773,0,0,0,0
19774,0,0,0,0
19776,3,33,62,62
19777,23,53,83,173
19779,0,0,0,0
19781,0,0,0,0
19783,8,38,40,82
19784,22,52,82,357
19785,0,0,0,0
19789,0,0,0,0
19793,0,0,1,73
19798,3,3,23,23
19799,0,0,0,0
19801,0,0,0,0
19802,30,60,90,365
19803,18,35,38,164
19804,30,60,90,365
19805,23,42,56,127
19806,13,43,73,163
19807,30,60,90,90
19808,13,13,14,225
19809,0,0,0,0
19813,0,0,0,127
19818,0,0,0,0
19819,0,0,0,0
19823,19,29,40,239
19824,0,0,0,0
19825,0,0,0,0
19826,0,0,0,0
19827,0,0,0,0
19829,0,0,0,0
19831,0,0,0,0
19832,0,0,0,0
19833,0,0,0,0
19834,29,59,89,179
19836,0,29,59,242
19840,0,0,0,0
19841,0,0,0,0
19842,0,0,0,0
19845,0,0,0,0
19846,0,0,0,0
19849,0,0,0,0
19851,0,0,0,0
19853,0,0,0,0
19854,30,60,90,365
19855,0,0,0,0
19857,0,0,0,0
19858,0,0,0,0
19861,0,0,0,0
19862,0,0,0,0
19863,11,41,71,346
19864,0,0,0,0
19866,1,1,1,1
19868,0,0,0,0
19869,0,0,0,0
19870,0,0,0,0
19871,30,60,90,363
19873,0,0,0,0
19874,0,8,38,313
19876,0,0,0,0
19877,0,0,0,0
19879,0,0,0,0
19881,0,0,0,0
19883,23,53,83,160
19887,0,0,0,62
19890,0,0,0,0
19893,0,0,0,0
19894,1,25,55,318
19896,0,0,0,0
19898,21,51,81,263
19899,0,0,0,0
19903,22,48,55,122
19905,30,60,90,346
19906,25,55,85,356
19907,0,0,14,289
19913,0,0,0,0
19914,19,35,65,289
19915,0,0,0,0
19916,21,51,81,356
19917,26,54,76,185
19918,30,60,90,365
19919,0,0,0,0
19920,22,52,82,293
19921,9,27,39,242
19922,27,57,87,191
19923,25,47,59,98
19924,0,0,0,0
19926,15,33,63,164
19927,0,0,0,0
19929,24,54,84,131
19930,21,51,72,226
19931,26,53,72,166
19932,0,0,0,207
19933,0,0,0,207
19934,0,0,0,0
19935,0,0,0,20
19936,0,0,0,0
19937,0,0,0,0
19938,0,0,0,0
19939,0,0,0,0
19940,0,11,41,316
19941,0,0,0,30
19942,0,0,0,207
19943,0,0,0,65
19944,1,14,24,252
19945,0,0,0,0
19947,0,0,0,0
19948,26,56,86,333
19949,29,55,55,261
19950,8,28,56,273
19951,17,37,64,268
19952,17,47,77,251
19953,16,43,57,187
19954,18,48,78,172
19955,28,58,72,167
19956,25,53,81,256
19957,27,57,87,361
19958,26,56,86,360
19959,28,58,88,362
19960,25,55,85,359
19961,18,48,78,352
19962,28,58,88,362
19963,16,46,76,350
19964,21,51,81,355
19965,21,51,81,354
19966,17,47,73,347
19968,18,48,78,352
19969,0,0,0,0
19970,0,0,0,0
19971,5,24,54,143
19972,12,32,48,303
19973,23,53,83,173
19974,10,37,67,263
19975,10,39,68,68
19978,0,0,0,0
19981,0,0,0,0
19982,0,0,0,0
19983,0,11,41,316
19985,0,0,0,193
19987,10,40,70,250
19989,0,0,0,115
19990,0,0,0,0
19991,21,51,81,356
19992,0,17,47,322
19993,0,0,0,174
19994,0,30,60,335
19995,0,5,35,310
19996,1,31,61,336
19999,0,0,0,0
20000,0,0,0,0
20001,30,60,90,365
20002,0,0,0,0
20005,0,0,0,0
20006,6,36,66,335
20007,0,0,26,301
20008,26,26,26,166
20009,0,0,0,0
20010,0,0,0,0
20017,30,60,90,365
20018,0,0,0,0
20020,2,32,62,337
20021,0,0,0,0
20023,0,0,0,0
20025,0,0,0,0
20026,7,11,11,257
20027,10,10,14,104
20028,0,0,0,0
20029,0,0,0,0
20030,0,0,0,0
20031,1,31,61,151
20034,0,0,0,0
20036,0,0,0,0
20039,6,36,66,184
20040,0,0,0,0
20041,0,0,0,0
20043,3,31,31,31
20045,8,8,8,8
20047,15,18,48,75
20048,0,0,0,0
20049,0,0,0,0
20050,0,0,0,0
20053,0,0,0,0
20054,0,0,0,0
20056,0,0,0,0
20059,0,0,0,0
20060,0,0,0,0
20062,0,0,0,0
20063,0,0,0,0
20064,0,0,0,0
20068,0,0,0,0
20069,24,54,84,141
20070,0,0,0,0
20071,0,0,2,2
20072,0,0,0,0
20073,20,49,79,169
20074,0,0,0,0
20076,18,48,78,78
20077,0,0,0,0
20079,0,0,0,0
20080,0,0,0,0
20082,0,0,0,0
20084,0,0,0,0
20085,0,0,0,3
20088,0,0,0,0
20089,0,0,0,0
20091,0,0,0,0
20092,29,59,89,89
20093,0,0,0,0
20094,0,0,0,0
20095,0,0,0,0
20097,0,0,0,0
20100,0,0,0,0
20101,0,0,0,0
20102,0,0,0,0
20104,0,0,0,0
20105,0,0,0,0
20106,0,0,0,0
20107,0,0,0,0
20108,0,0,0,0
20110,0,0,0,0
20112,2,21,50,50
20113,0,0,0,0
20114,0,0,0,0
20115,0,0,0,0
20116,0,0,0,0
20118,0,0,0,0
20119,0,0,0,0
20120,0,0,0,0
20122,0,0,0,0
20124,29,59,89,364
20125,0,0,0,0
20126,0,0,0,0
20127,0,0,0,0
20128,0,0,0,0
20130,0,0,0,0
20133,22,52,82,357
20134,0,0,0,0
20136,0,0,0,186
20137,0,0,0,0
20138,23,53,83,110
20140,0,0,0,0
20141,4,34,64,154
20144,16,46,75,75
20145,0,30,60,240
20146,0,0,0,0
20147,0,0,0,0
20148,0,0,0,0
20149,30,60,90,179
20150,0,0,0,0
20151,0,0,0,0
20156,7,7,7,7
20157,0,0,0,0
20158,0,0,0,0
20159,11,41,71,337
20160,0,0,0,0
20161,2,28,58,58
20162,0,0,0,0
20163,6,10,28,303
20164,0,24,54,329
20167,18,48,78,353
20168,8,38,68,343
20169,1,1,1,35
20173,0,6,36,311
20174,4,34,64,339
20176,4,28,58,333
20177,0,0,0,0
20182,12,29,59,235
20183,0,0,0,0
20184,0,0,0,0
20185,0,0,0,0
20186,0,0,0,0
20188,12,40,53,204
20189,0,0,0,0
20192,17,47,77,352
20193,2,32,48,217
20194,13,43,72,72
20196,23,53,83,358
20198,0,0,0,0
20199,0,0,0,0
20200,0,0,0,0
20201,0,0,0,0
20202,0,0,0,0
20204,0,0,0,0
20205,0,0,0,0
20207,0,0,0,0
20208,0,0,0,0
20209,0,0,0,0
20210,30,60,90,365
20212,2,32,62,337
20214,0,0,0,0
20219,0,0,0,0
20220,22,52,82,357
20222,0,0,0,0
20224,0,0,0,0
20226,0,0,0,0
20227,0,0,0,0
20231,29,59,89,179
20232,0,0,0,0
20233,0,0,0,0
20234,0,0,0,0
20235,0,0,0,0
20237,0,0,0,0
20238,29,59,89,364
20239,15,45,75,349
20241,0,1,1,74
20242,0,0,0,0
20246,0,0,0,0
20252,0,0,0,188
20254,0,0,0,0
20256,0,0,0,0
20259,29,59,89,211
20260,0,0,0,0
20261,2,3,4,17
20262,0,0,0,0
20263,0,0,0,0
20265,18,48,78,78
20267,12,40,70,344
20269,0,0,0,0
20271,12,42,72,347
20272,2,2,2,159
20273,0,0,0,0
20274,0,0,0,0
20276,0,2,32,307
20279,30,60,90,365
20281,6,6,6,7
20283,0,0,0,0
20284,0,0,0,0
20286,0,0,0,0
20287,0,0,0,0
20289,0,0,0,0
20290,0,0,0,0
20291,0,0,0,0
20292,0,0,5,15
20294,0,0,0,0
20295,0,0,0,0
20296,0,0,0,0
20297,0,0,0,0
20299,0,0,0,0
20300,0,0,0,0
20302,0,0,0,0
20303,7,37,67,326
20304,30,60,90,90
20305,16,46,76,350
20306,3,33,63,212
20307,0,0,0,0
20308,0,0,0,0
20309,0,0,0,0
20310,0,0,0,0
20312,0,0,0,0
20314,0,0,0,0
20315,2,26,56,326
20316,0,0,0,0
20319,0,0,0,0
20320,30,60,90,365
20322,3,3,11,11
20323,0,0,0,0
20324,0,0,0,0
20325,0,0,0,0
20327,0,0,0,0
20330,0,0,0,1
20331,0,0,0,0
20333,0,0,0,0
20334,0,0,0,0
20336,0,0,0,0
20337,0,0,0,0
20338,0,0,0,0
20339,12,42,72,233
20343,0,0,0,0
20344,0,0,0,0
20345,16,45,74,74
20346,0,0,0,0
20347,0,0,0,0
20348,16,46,76,351
20349,5,35,65,339
20350,0,0,0,0
20351,27,56,59,334
20353,0,0,0,0
20355,0,0,0,0
20356,0,0,0,0
20357,0,0,0,0
20358,0,0,0,0
20359,0,0,0,0
20360,0,0,0,0
20361,0,0,0,0
20365,0,0,0,0
20366,0,0,0,0
20368,0,0,0,0
20369,10,40,70,345
20370,0,0,0,0
20371,0,0,0,0
20372,0,0,0,0
20374,0,0,0,0
20376,0,0,0,0
20378,0,0,0,0
20381,0,0,0,0
20382,0,0,0,0
20384,0,0,0,0
20388,0,0,0,0
20390,3,33,63,338
20393,28,58,88,178
20394,0,0,0,0
20395,30,60,90,365
20396,0,0,0,0
20398,0,0,0,0
20399,0,0,0,0
20400,0,0,0,0
20401,0,0,0,0
20403,0,0,0,0
20406,0,0,0,0
20407,0,0,0,0
20409,0,0,0,0
20411,0,0,0,0
20414,0,0,0,0
20415,0,0,0,0
20418,0,0,0,0
20420,0,0,0,0
20426,0,0,0,0
20427,29,59,89,364
20429,4,31,61,336
20430,23,53,83,358
20431,0,0,0,0
20432,0,0,0,0
20434,0,0,0,0
20436,0,0,0,0
20437,0,0,0,0
20438,30,60,90,365
20439,0,0,28,302
20441,29,59,89,269
20442,0,0,0,0
20443,0,0,0,0
20445,0,0,0,0
20446,0,0,0,0
20447,0,0,0,0
20448,0,0,0,0
20449,0,0,0,0
20450,25,28,28,28
20451,29,59,89,269
20454,0,0,0,0
20456,0,0,0,0
20457,0,0,0,0
20458,0,0,0,0
20460,0,0,0,0
20462,0,0,30,305
20463,0,0,0,0
20465,16,46,76,166
20466,0,0,0,0
20467,0,0,0,0
20470,11,41,66,317
20471,0,0,0,0
20473,10,10,10,42
20474,0,0,0,0
20475,0,0,0,0
20476,0,0,0,0
20478,0,0,0,0
20479,0,0,0,0
20480,28,58,88,363
20481,5,5,5,5
20482,0,0,0,0
20484,0,26,56,331
20485,0,0,0,0
20487,0,0,0,0
20489,10,40,70,250
20490,4,34,64,339
20491,0,0,0,0
20492,12,33,59,314
20493,0,0,0,0
20496,24,54,84,358
20497,0,0,0,0
20498,0,0,0,0
20499,0,0,0,0
20500,0,0,0,0
20501,0,0,0,0
20503,0,2,2,2
20505,0,0,0,0
20506,0,0,0,0
20508,0,0,0,0
20510,0,0,0,0
20513,0,0,0,0
20514,0,0,0,0
20516,0,0,0,0
20517,0,0,0,0
20519,30,60,90,365
20521,18,48,78,353
20523,0,0,0,0
20524,0,0,0,0
20525,0,0,0,0
20526,0,0,0,0
20528,0,0,0,0
20529,11,41,71,346
20530,0,0,0,0
20532,0,0,0,0
20533,28,28,28,28
20534,0,0,0,0
20535,20,50,80,355
20536,27,30,60,292
20537,0,0,0,0
20539,29,59,89,364
20542,29,59,89,179
20544,0,0,0,0
20545,0,0,0,0
20546,0,0,0,0
20547,18,48,78,352
20548,0,0,0,0
20551,0,0,0,0
20552,28,28,28,28
20553,0,0,0,0
20554,28,28,28,28
20555,28,28,28,28
20558,0,0,0,0
20559,0,0,0,0
20560,0,0,0,0
20561,0,0,0,0
20562,0,0,0,0
