host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,host_verifications_email,host_verifications_phone,host_verifications_work_email,room_type_Entire_home/apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room,property_type_Entire_rental_unit,property_type_Private_room_in_rental_unit,property_type_Private_room_in_home,property_type_Entire_condo,property_type_Entire_home,bathrooms_shared,bathrooms_private,bathrooms_num,amenities_Air_conditioning,amenities_Bed_linens,amenities_Carbon_monoxide_alarm,amenities_Cooking_basics,amenities_Dedicated_workspace,amenities_Dishes_and_silverware,amenities_Essentials,amenities_Fire_extinguisher,amenities_First_aid_kit,amenities_Free_street_parking,amenities_Hair_dryer,amenities_Hangers,amenities_Heating,amenities_Hot_water,amenities_Iron,amenities_Kitchen,amenities_Long_term_stays_allowed,amenities_Microwave,amenities_Oven,amenities_Refrigerator,amenities_Self_check-in,amenities_Shampoo,amenities_Smoke_alarm,amenities_TV,amenities_Wifi,log_price
2973,1,100.0,96.0,0,1,1,1,1,40.64366,-73.95924,3,1.0,2.0,30,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1.0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,4.23410650459726
782,1,94.0,100.0,1,101,106,1,1,40.70647,-74.00543,4,1.0,2.0,1,1125,1,0,101,0,101,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,5.953243334287785
2240,1,100.0,98.0,1,3,6,1,1,40.82603,-73.94913,4,1.0,2.0,4,1125,1,0,2,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4.59511985013459
1845,1,100.0,100.0,1,200,202,1,1,40.72232,-73.99144,2,1.0,1.0,2,28,1,0,200,197,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,5.605802066295998
2590,1,100.0,97.0,0,1519,1943,1,1,40.70974,-74.0145,2,1.0,1.0,30,731,1,0,36,36,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,4.976733742420574
4099,1,100.0,88.0,0,1,1,1,1,40.68727,-73.96867,2,1.0,2.0,30,365,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,4.8283137373023015
2244,12,100.0,95.0,1,1,4,1,1,40.76019,-73.99962,7,2.0,2.0,1,1125,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,6.912742820493176
1617,1,100.0,100.0,0,1,2,1,1,40.6572,-73.96165,3,1.0,1.0,4,30,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,5.616771097666572
2420,48,0.0,100.0,0,1,2,1,1,40.86381,-73.91943,2,1.0,1.0,25,90,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.976733742420574
1310,1,100.0,100.0,1,5,5,1,1,40.6289,-73.89752,2,1.0,1.0,1,28,1,0,5,1,4,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1.0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,4.356708826689592
2013,48,0.0,0.0,0,2,3,1,1,40.6389,-74.0155,2,1.0,1.0,30,30,1,0,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,3.828641396489095
625,1,100.0,100.0,1,3,3,1,0,40.67891,-73.93957,4,2.0,3.0,2,1125,1,0,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4.912654885736052
1524,1,100.0,96.0,0,2,2,1,1,40.72122,-73.98829,3,1.0,1.0,30,1125,0,0,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,5.1647859739235145
3027,1,100.0,92.0,1,1,1,1,1,40.67233,-73.97154,2,1.0,2.0,30,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,5.703782474656201
1845,1,100.0,100.0,1,200,202,1,1,40.72283,-73.99283,2,1.0,1.0,2,28,1,0,200,197,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,5.3471075307174685
1822,1,100.0,100.0,1,7,14,1,1,40.7565,-73.83356,3,1.0,2.0,2,365,1,0,7,7,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4.990432586778736
3485,1,100.0,96.0,0,1,1,1,1,40.73706,-73.99596,3,1.0,1.0,30,1125,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,5.0106352940962555
275,1,100.0,100.0,1,8,9,1,0,40.75461,-73.85853,2,1.0,1.0,1,20,1,0,2,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,4.3694478524670215
1673,1,98.0,100.0,1,5,6,1,1,40.7586023,-73.8127627,2,1.0,1.0,1,365,1,0,5,0,5,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,4.189654742026425
4249,1,100.0,100.0,1,2,2,1,1,40.67961,-73.9993,2,1.0,1.0,2,1125,1,0,2,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1.0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,5.0106352940962555
1821,1,100.0,100.0,1,4,4,1,1,40.71645,-73.99061,4,2.0,2.0,5,1125,1,1,4,4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,5.4680601411351315
2484,1,100.0,96.0,0,1,1,1,0,40.69062,-73.93497,1,1.0,1.0,30,1125,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,3.332204510175204
2575,1,100.0,88.0,0,5,6,1,1,40.68408,-73.9288,2,1.0,1.0,14,1125,1,0,5,3,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,4.543294782270004
2009,1,100.0,0.0,0,1,1,1,0,40.82271,-73.90299,3,1.0,2.0,2,1125,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,4.59511985013459
876,1,96.0,100.0,1,27,31,1,1,40.75641,-73.80378,12,4.0,6.0,1,365,1,0,7,1,6,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,5.749392985908253
2375,1,100.0,96.0,0,1,1,1,1,40.61428,-74.00618,6,3.0,3.0,30,58,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1.5,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,4.859812404361672
2577,12,100.0,92.0,0,1,1,1,1,40.74416,-73.8668,5,2.0,5.0,2,365,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5.017279836814924
1617,1,100.0,96.0,0,1,2,1,0,40.79431,-73.97542,2,1.0,2.0,30,32,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,4.0943445622221
4340,48,0.0,67.0,0,1,5,1,0,40.72762,-73.98941,1,1.0,1.0,5,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,4.3694478524670215
3656,1,100.0,99.0,1,4,5,1,1,40.82097,-73.95412,2,1.0,1.0,2,90,1,0,4,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,4.59511985013459
3126,1,100.0,88.0,0,1,5,1,1,40.724834,-73.986145,1,1.0,1.0,4,1125,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4.276666119016055
2268,1,100.0,100.0,0,1,1,1,1,40.74355495715851,-73.9793044460327,4,2.0,2.0,2,7,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,6.437751649736401
915,1,100.0,97.0,0,52,71,1,1,40.74654,-73.98709,6,1.0,3.0,7,1125,1,0,52,34,18,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,5.552959584921617
4661,1,100.0,100.0,1,1,1,1,1,40.73059,-73.95257,4,2.0,2.0,31,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,5.10594547390058
1275,1,98.0,98.0,0,32,32,1,1,40.69251,-73.95288,2,1.0,1.0,4,1125,1,0,28,3,25,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,4.248495242049359
3930,12,100.0,81.0,0,3,4,1,1,40.71148,-73.94249,2,1.0,1.0,15,1124,1,0,2,0,2,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,4.820281565605037
3146,24,50.0,38.0,0,1,7,1,1,40.73641,-73.95437,2,1.0,1.0,10,365,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,5.521460917862246
2730,1,100.0,96.0,0,1,1,1,1,40.73207,-73.99566,2,1.0,1.0,30,1125,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,5.393627546352362
1975,12,100.0,90.0,1,3,8,1,1,40.77253,-73.90472,2,1.0,1.0,30,1125,1,0,3,0,3,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2.0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4.04305126783455
2405,1,100.0,100.0,1,1,1,1,1,40.68782,-73.93307,6,2.0,3.0,3,185,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,5.631211781821365
2536,1,100.0,97.0,0,1,5,1,0,40.77384,-73.90652,4,2.0,2.0,4,28,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,5.43372200355424
3043,1,100.0,100.0,1,2,2,1,1,40.69602,-73.96182,2,1.0,1.0,1,30,1,1,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4.174387269895637
2773,1,100.0,96.0,0,1,1,1,1,40.72964,-73.82672,2,1.0,2.0,2,1125,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,3.713572066704308
2546,24,97.0,86.0,0,48,77,1,1,40.71991,-73.99591,2,1.0,1.0,15,29,1,0,48,44,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,5.1647859739235145
287,1,100.0,95.0,1,1,1,1,0,40.70367,-73.9172,4,1.0,2.0,4,33,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,5.43372200355424
1845,1,100.0,100.0,1,200,202,1,1,40.72218,-73.99136,2,1.0,1.0,2,28,1,0,200,197,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,5.560681631015528
1845,1,100.0,100.0,1,200,202,1,1,40.72121,-73.99332,2,1.0,1.0,2,28,1,0,200,197,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,5.605802066295998
1254,1,100.0,100.0,0,1,1,1,1,40.71997,-73.99662,2,1.0,1.0,2,600,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,5.3706380281276624
444,24,100.0,63.0,0,1,1,1,0,40.74877,-73.98547,1,1.0,1.0,3,27,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.135798437050262
1581,1,100.0,96.0,0,1,1,1,0,40.80292,-73.95503,2,1.0,1.0,30,30,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,4.3694478524670215
2377,1,100.0,96.0,0,1,1,1,0,40.71957,-73.95963,2,1.0,1.0,30,1125,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,4.9344739331306915
735,1,100.0,100.0,1,2,2,1,1,40.74017,-73.92447,5,2.0,3.0,5,365,1,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5.298317366548036
2484,1,100.0,88.0,1,4,5,1,1,40.71684,-73.94599,3,1.0,1.0,3,365,1,0,3,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5.537334267018537
3038,1,100.0,96.0,0,1,1,1,1,40.71038,-73.95921,1,1.0,1.0,2,90,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4.605170185988092
1908,1,100.0,100.0,1,5,5,1,1,40.81214,-73.88873,4,1.0,2.0,3,200,1,0,5,1,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,4.8283137373023015
1276,1,100.0,98.0,1,1,2,1,1,40.79841,-73.96822,2,1.0,1.0,1,30,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4.477336814478207
2337,1,100.0,98.0,1,15,15,1,1,40.67576,-73.9464,2,1.0,1.0,1,27,1,0,15,2,13,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,4.343805421853684
207,1,100.0,94.0,1,1,1,0,0,40.65955,-73.73013,4,2.0,2.0,2,1125,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,5.0106352940962555
2426,1,100.0,100.0,1,2,3,1,1,40.6637,-73.98301,4,2.0,4.0,4,14,1,1,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.5,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,5.521460917862246
3813,1,100.0,96.0,0,1,2,1,1,40.71041,-73.9597,3,1.0,2.0,30,1125,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,4.852030263919617
1098,1,100.0,95.0,1,6,11,1,1,40.67389,-73.75,5,1.0,1.0,4,29,1,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4.574710978503383
2842,1,98.0,100.0,0,6,6,1,1,40.69652,-73.93867,2,1.0,1.0,1,365,1,1,5,0,5,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1.0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,4.812184355372417
3593,1,100.0,96.0,0,3,3,1,1,40.71637,-73.9548,2,1.0,1.0,30,30,1,1,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.356708826689592
3669,24,67.0,86.0,1,2,2,1,1,40.68437,-73.98087,4,1.0,2.0,3,60,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,5.241747015059643
2352,24,79.0,46.0,0,2,5,1,1,40.77078,-73.95429,1,1.0,1.0,90,360,1,0,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,4.605170185988092
2597,1,90.0,99.0,1,2,2,1,1,40.70641,-73.90935,5,2.0,4.0,2,1125,1,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.5,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,5.950642552587727
2300,1,100.0,96.0,0,1,1,1,1,40.74577,-73.97861,2,1.0,1.0,30,1125,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5.1647859739235145
1093,1,100.0,38.0,1,1,2,1,0,40.7167816,-73.959178,2,1.0,1.0,30,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,6.1092475827643655
4126,1,100.0,0.0,0,1,1,1,1,40.67466,-73.97853,4,1.0,2.0,30,30,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,5.247024072160486
2246,1,100.0,100.0,1,1,3,1,1,40.81281,-73.90779,2,1.0,1.0,30,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4.605170185988092
4151,1,100.0,100.0,0,1,2,1,1,40.73588,-74.00303,2,1.0,1.0,2,365,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,6.226536669287466
3724,12,100.0,78.0,0,2,3,1,1,40.7288,-73.98731,2,2.0,2.0,30,365,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,5.393627546352362
190,1,100.0,100.0,0,2,2,1,1,40.73539,-73.855247,4,1.0,3.0,1,29,1,1,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,4.3694478524670215
2873,1,100.0,100.0,0,2,5,1,1,40.66275,-73.76796,2,1.0,1.0,1,1125,1,0,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4.276666119016055
1530,1,100.0,100.0,0,1,2,1,1,40.8663,-73.82304,2,1.0,1.0,3,1125,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,4.0943445622221
2556,1,100.0,100.0,1,1,2,1,1,40.7273,-74.00131,2,1.0,1.0,4,365,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,5.598421958998375
2016,1,100.0,100.0,1,1,3,1,1,40.68817,-73.78704,2,1.0,1.0,1,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,4.31748811353631
2079,1,100.0,100.0,0,1,1,1,0,40.69942,-73.91675,6,2.0,3.0,2,365,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,5.560681631015528
2827,1,100.0,100.0,0,1,3,1,1,40.6717,-73.95128,2,1.0,1.0,2,1125,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,4.77912349311153
1966,1,90.0,64.0,1,1,1,1,1,40.70377,-74.00704,2,1.0,1.0,7,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,5.631211781821365
2262,1,100.0,99.0,0,3,3,1,1,40.82591,-73.93931,2,1.0,1.0,1,365,1,1,3,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,4.356708826689592
3139,1,100.0,100.0,0,1,5,1,1,40.7468,-74.0019,2,1.0,3.0,30,1125,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,5.389071729816501
2569,1,100.0,96.0,0,3,3,1,1,40.69464,-73.81108,2,1.0,1.0,30,200,1,1,3,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,4.189654742026425
3516,1,100.0,0.0,0,2,2,1,1,40.73008,-73.95575,1,1.0,1.0,30,30,1,0,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,4.499809670330265
1489,1,100.0,98.0,0,14,25,1,1,40.65952,-73.94938,2,1.0,1.0,2,365,1,0,10,1,9,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,4.663439094112067
457,1,96.0,86.0,0,6,6,1,1,40.86394,-73.90312,2,1.0,1.0,5,365,1,0,3,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,3.912023005428146
3721,1,100.0,96.0,0,1,1,1,1,40.68013,-73.96754,2,1.0,1.0,30,30,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,4.564348191467836
1863,1,98.0,100.0,0,32,53,1,1,40.66298,-73.8882,2,1.0,1.0,3,1125,1,1,32,1,31,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,4.110873864173311
