,availability_30,availability_60,availability_90,availability_365
2130,0,0,0,0
2132,30,60,90,365
2133,22,47,72,347
2134,0,0,0,0
2136,25,52,52,52
2137,13,37,57,57
2140,23,53,83,358
2141,2,22,34,157
2142,0,15,39,39
2145,12,14,44,319
2147,0,0,0,0
2149,28,58,88,363
2150,4,33,63,243
2151,1,12,28,71
2153,0,25,55,112
2154,0,0,0,0
2155,0,0,0,0
2156,30,60,90,90
2159,30,60,90,365
2160,0,0,0,0
2162,12,19,49,76
2163,0,0,0,0
2169,0,25,55,254
2170,11,41,71,346
2174,1,3,26,169
2175,0,0,0,0
2180,0,0,0,0
2181,20,50,80,355
2182,7,30,56,316
2184,1,12,20,98
2185,16,46,76,350
2186,0,0,0,0
2188,0,0,0,0
2192,1,1,1,150
2193,28,58,88,363
2194,0,0,0,0
2195,0,0,0,0
2196,1,31,61,336
2202,0,0,0,0
2205,0,0,0,0
2206,0,0,0,126
2207,0,0,0,3
2209,0,0,0,156
2211,0,0,0,0
2213,0,0,0,23
2216,0,9,9,196
2218,1,30,53,102
2220,0,0,0,0
2222,18,18,25,77
2224,30,60,90,365
2226,0,0,0,94
2227,0,0,0,0
2228,0,0,0,0
2230,0,10,31,181
2232,14,14,14,140
2234,19,49,79,345
2236,0,0,0,0
2237,0,0,3,278
2239,0,0,0,0
2240,0,0,0,0
2241,21,51,81,356
2245,8,38,64,291
2247,2,2,2,25
2248,14,44,74,162
2249,0,0,0,0
2250,2,2,2,2
2251,0,0,0,0
2253,0,0,0,0
2257,0,0,0,0
2262,3,3,18,29
2263,2,2,2,7
2266,0,0,0,217
2268,0,0,4,279
2269,10,40,70,345
2270,0,0,0,0
2271,0,0,0,0
2274,0,0,0,0
2275,5,5,5,5
2276,20,50,80,355
2281,0,0,0,0
2284,1,18,42,42
2285,29,59,89,364
2286,3,33,63,236
2287,0,0,0,0
2288,1,22,47,283
2289,12,12,12,30
2291,20,50,57,250
2293,0,0,5,280
2297,6,36,66,156
2298,3,26,56,112
2300,3,3,3,40
2301,30,60,90,365
2303,0,0,0,0
2304,0,0,0,0
2307,0,0,0,0
2308,0,0,0,0
2309,0,0,0,0
2310,0,0,0,0
2311,9,33,63,242
2312,0,0,0,0
2317,0,0,0,0
2319,0,29,55,92
2320,0,0,0,0
2321,0,0,0,0
2322,21,51,81,356
2325,0,0,0,0
2335,4,34,63,63
2336,8,8,10,10
2337,3,5,5,5
2338,7,35,35,35
2340,18,46,46,233
2341,0,25,55,82
2344,0,0,0,0
2353,0,0,0,0
2355,1,5,29,116
2357,5,35,65,331
2358,3,33,63,338
2359,0,1,31,306
2361,0,0,0,1
2364,0,0,0,185
2365,0,0,28,303
2366,9,39,69,344
2368,17,47,77,257
2369,0,25,38,256
2370,0,0,0,0
2372,11,36,66,288
2374,3,30,57,289
2378,29,59,89,364
2380,0,0,0,0
2383,0,0,0,0
2384,30,60,90,365
2385,2,2,12,14
2391,2,9,34,34
2392,0,0,0,0
2393,0,0,4,279
2395,0,0,0,0
2402,0,0,0,0
2403,0,0,0,0
2406,24,54,84,84
2409,30,60,87,88
2411,0,0,0,0
2414,3,3,3,146
2416,5,25,48,290
2417,26,56,86,131
2418,0,0,0,0
2419,0,0,0,0
2420,0,30,60,87
2421,0,0,0,0
2422,4,33,63,324
2423,0,12,37,240
2424,0,0,0,0
2430,0,0,0,0
2436,0,0,0,0
2440,0,0,0,218
2441,0,0,0,0
2442,1,1,1,250
2443,2,2,2,2
2445,0,0,0,0
2449,30,60,90,180
2450,17,47,77,166
2451,0,0,0,0
2453,0,0,0,0
2455,4,8,8,272
2457,24,54,84,359
2458,2,2,2,2
2460,0,0,0,0
2462,19,49,79,354
2463,0,0,0,0
2465,10,40,59,325
2466,10,27,57,332
2467,0,0,0,0
2469,0,0,0,0
2470,6,36,65,65
2473,0,0,0,0
2474,0,0,0,0
2476,0,0,0,0
2479,0,0,0,0
2480,0,0,0,0
2481,0,0,0,0
2482,0,0,0,0
2483,28,58,88,363
2486,20,50,80,355
2487,11,41,71,346
2489,29,59,89,364
2491,30,60,90,365
2493,0,25,55,144
2494,0,0,0,0
2496,2,5,8,91
2497,0,30,51,185
2499,2,32,57,216
2501,3,13,43,289
2502,2,32,48,173
2503,0,0,0,0
2504,23,24,24,24
2505,3,24,44,254
2507,15,45,75,350
2508,1,1,22,22
2509,24,54,84,359
2510,3,33,63,142
2511,6,25,55,330
2512,0,0,0,0
2513,5,24,53,142
2514,0,0,5,5
2517,0,0,0,0
2518,30,60,90,365
2520,0,0,0,0
2521,30,60,90,365
2522,0,0,0,0
2524,2,2,2,70
2525,10,40,64,310
2526,0,0,0,0
2528,3,3,3,54
2530,0,0,0,0
2532,0,0,0,249
2534,0,0,0,0
2537,0,0,0,0
2538,0,0,0,0
2539,7,37,67,246
2540,0,0,0,0
2541,0,0,0,0
2542,0,0,0,0
2547,0,0,0,95
2548,0,0,0,8
2550,0,0,0,0
2552,0,0,0,0
2553,0,0,0,0
2554,6,28,50,310
2555,10,10,10,10
2557,1,27,53,143
2560,0,0,0,0
2561,0,0,0,0
2562,0,0,0,0
2565,14,44,74,349
2566,19,32,58,180
2567,0,0,0,0
2568,3,26,56,296
2570,0,0,0,81
2571,29,59,89,364
2575,0,0,0,0
2582,0,3,4,208
2585,17,47,77,133
2586,14,38,68,248
2588,0,0,0,0
2589,0,0,0,0
2590,5,23,53,328
2591,9,39,69,336
2592,1,1,1,1
2593,2,2,13,168
2594,21,51,81,356
2595,0,0,0,0
2598,0,0,0,0
2600,0,0,0,0
2603,0,0,0,0
2604,28,58,87,87
2605,0,0,0,186
2606,0,0,0,0
2607,20,50,79,79
2608,0,2,32,307
2609,0,0,0,0
2611,5,8,38,313
2613,0,0,0,0
2615,0,0,0,120
2618,27,57,86,86
2620,1,27,53,296
2623,0,0,0,0
2625,1,1,1,154
2627,23,53,83,358
2629,2,5,18,193
2630,3,13,43,280
2632,0,0,10,192
2633,19,49,79,354
2634,0,0,0,219
2635,0,3,11,14
2638,6,6,6,6
2640,0,0,0,275
2641,29,59,89,363
2642,3,26,56,217
2643,4,34,64,303
2644,16,46,75,75
2645,28,58,88,363
2647,7,34,64,339
2652,0,0,0,0
2653,30,60,90,365
2654,24,52,52,77
2655,23,53,83,358
2657,12,12,16,261
2661,2,7,7,218
2662,0,0,0,186
2663,0,0,0,0
2667,25,51,76,351
2670,0,0,0,0
2671,0,0,0,0
2674,0,0,0,0
2676,0,0,0,0
2678,0,0,0,0
2680,0,0,0,0
2683,0,0,0,0
2684,0,0,12,287
2685,7,33,63,63
2686,0,0,0,0
2688,0,0,0,0
2690,0,0,0,0
2691,18,22,35,35
2694,0,0,0,0
2695,0,0,0,0
2696,0,0,0,0
2700,26,38,64,259
2701,0,0,0,0
2702,30,60,90,365
2705,0,0,0,0
2706,0,0,0,9
2708,3,12,28,165
2709,0,0,0,0
2710,19,38,46,319
2713,0,0,0,0
2714,0,0,0,0
2715,0,0,0,0
2717,0,0,0,126
2719,28,58,88,363
2720,0,17,34,246
2721,28,58,88,88
2725,0,0,0,0
2726,0,0,0,0
2727,0,0,0,0
2728,0,0,0,0
2729,7,37,67,342
2730,0,0,0,0
2733,4,34,64,339
2735,0,10,20,86
2737,28,58,88,178
2738,2,8,15,99
2739,0,0,0,0
2743,1,26,54,311
2744,0,0,0,0
2745,2,2,2,2
2746,5,34,64,303
2751,1,1,1,1
2754,22,52,82,357
2755,30,60,90,179
2757,0,0,0,0
2758,0,0,0,0
2760,0,0,0,0
2762,0,0,0,30
2764,3,33,59,59
2766,0,0,0,0
2767,21,51,81,356
2768,25,48,74,349
2769,23,47,73,348
2771,13,30,60,335
2773,5,31,61,107
2775,1,31,61,336
2776,12,42,72,347
2777,0,0,0,0
2778,0,0,14,14
2781,4,4,4,198
2782,0,0,0,0
2783,0,1,31,306
2784,0,0,0,0
2785,2,32,62,337
2787,0,0,0,0
2790,30,60,89,89
2791,0,0,0,0
2794,0,0,0,0
2795,0,0,0,0
2797,5,22,37,221
2799,0,0,0,0
2801,0,0,0,69
2802,18,48,78,78
2803,0,0,0,0
2806,0,0,0,0
2807,0,0,4,4
2808,0,0,28,303
2810,4,34,62,86
2811,6,6,6,226
2812,6,36,66,246
2813,0,0,0,0
2819,0,0,0,0
2820,21,51,81,81
2821,0,0,0,0
2825,4,4,26,175
2829,0,0,9,9
2831,0,0,0,0
2834,19,49,78,353
2836,1,3,18,18
2837,0,0,0,0
2841,0,0,0,0
2843,3,26,40,170
2844,0,0,0,247
2845,0,0,28,28
2850,0,2,32,122
2856,2,13,43,277
2857,0,0,0,0
2858,2,28,58,327
2859,0,0,0,0
2861,0,2,32,307
2864,0,0,0,0
2865,0,0,0,0
2866,0,0,0,0
2867,0,18,48,48
2870,0,2,29,93
2872,0,0,0,0
2873,1,10,34,244
2875,0,0,0,0
2876,17,47,77,352
2877,0,0,0,0
2878,0,0,0,10
2879,9,37,44,44
2881,0,0,0,0
2884,0,0,0,0
2885,2,7,37,312
2886,0,17,42,112
2889,23,53,83,233
2890,0,0,0,0
2895,0,0,0,0
2896,2,2,2,103
2897,0,0,0,178
2899,19,49,79,354
2900,1,1,4,223
2901,20,50,80,355
2903,0,2,2,7
2905,0,0,0,242
2906,0,0,0,0
2914,9,39,68,68
2915,0,0,0,0
2917,27,57,86,86
2918,10,40,70,345
2919,0,0,0,0
2920,1,22,51,135
2922,0,0,0,0
2924,1,1,23,23
2928,0,0,0,64
2929,6,36,66,156
2934,0,0,0,0
2939,0,27,57,332
2940,0,0,30,305
2943,0,0,0,0
2946,0,0,0,0
2947,3,24,54,257
2948,3,33,63,233
2951,9,39,69,158
2959,0,0,0,0
2960,0,0,0,194
2961,13,43,73,344
2967,2,2,2,2
2970,0,0,0,0
2971,8,37,67,339
2973,15,45,74,74
2977,0,0,0,0
2984,0,0,0,0
2986,11,27,57,234
2987,24,54,84,358
2990,0,0,0,0
2991,7,37,67,342
2995,0,0,0,69
2997,2,21,51,270
2998,0,0,0,0
3000,0,0,0,0
3005,0,0,0,0
3007,7,9,13,226
3008,0,0,0,0
3009,0,0,0,0
3011,4,32,58,148
3013,1,16,42,230
3018,11,11,11,106
3023,0,0,0,0
3024,0,0,0,0
3025,2,3,11,27
3027,25,55,85,175
3030,0,0,0,0
3035,24,54,84,359
3036,25,49,75,350
3041,0,0,0,0
3042,1,1,1,3
3043,1,1,1,3
3044,10,38,68,343
3047,19,26,26,211
3048,6,36,66,341
3049,30,60,90,365
3050,30,60,90,365
3051,23,53,83,358
3053,23,53,83,262
3054,0,0,0,0
3055,0,0,0,0
3056,1,14,42,43
3060,0,0,0,0
3061,7,25,55,224
3062,0,0,0,0
3066,0,0,0,0
3067,0,0,0,0
3068,0,0,0,0
3069,8,19,43,133
3070,4,13,38,305
3072,5,33,63,293
3074,0,13,43,317
3076,9,20,38,281
3077,0,0,0,0
3079,0,0,0,0
3080,0,0,0,0
3085,10,10,10,10
3088,0,0,0,0
3091,19,49,79,354
3092,2,24,24,24
3093,4,34,56,224
3094,0,0,0,0
3097,2,32,33,33
3099,0,0,18,292
3101,0,0,0,0
3102,3,13,35,210
3105,0,25,40,177
3109,4,31,55,264
3110,0,0,0,0
3111,0,0,0,187
3113,0,0,0,0
3115,0,0,0,0
3116,2,30,60,290
3120,12,42,72,347
3121,20,47,76,76
3123,10,40,70,343
3125,0,0,0,0
3126,7,7,7,160
3127,0,12,22,33
3129,14,44,74,349
3137,24,54,84,359
3141,19,49,79,354
3143,0,0,0,0
3147,11,16,46,321
3148,0,0,0,0
3149,4,34,64,339
3152,0,0,0,0
3154,0,0,0,0
3156,0,0,0,0
3159,0,0,0,0
3161,0,26,56,331
3167,21,51,81,171
3171,20,50,80,353
3174,3,33,63,338
3177,0,0,0,0
3180,0,0,0,187
3186,4,9,9,9
3187,0,0,0,0
3189,0,0,0,0
3190,8,21,45,289
3197,0,0,0,0
3202,0,0,0,0
3204,10,26,56,291
3208,0,0,0,0
3209,0,25,55,330
3215,8,38,68,343
3216,0,0,0,0
3218,0,0,0,0
3225,0,0,0,0
3226,17,47,77,352
3228,3,33,63,338
3232,0,0,0,0
3235,0,0,0,64
3236,30,60,90,365
3237,0,0,0,167
3240,0,0,0,0
3241,0,0,0,0
3243,30,60,90,90
3244,0,0,0,0
3245,0,0,0,0
3248,5,5,5,5
3250,0,0,0,0
3251,1,7,30,239
3252,1,1,1,19
3254,8,38,68,343
3255,0,0,0,0
3256,0,4,4,89
3260,4,6,31,31
3262,5,35,38,38
3263,5,35,65,155
3266,0,0,0,0
3268,0,0,0,0
3270,0,0,20,199
3271,0,0,0,0
3274,0,0,0,0
3277,19,49,78,78
3280,9,37,67,157
3281,2,14,23,133
3282,0,0,0,0
3283,22,52,82,109
3284,0,4,18,260
3286,0,0,0,0
3289,3,5,5,5
3292,0,0,0,0
3293,0,0,0,0
3297,0,0,0,0
3298,5,34,64,339
3303,0,0,0,0
3306,0,0,0,0
3307,2,15,44,242
3308,9,39,69,344
3312,8,36,36,97
3314,0,0,0,0
3322,4,8,8,175
3329,0,0,0,0
3332,2,24,45,187
3333,3,23,51,252
3338,28,58,88,363
3339,0,0,0,0
3340,0,28,58,58
3344,0,0,0,0
3348,1,1,1,2
3351,0,0,0,0
3353,2,13,29,209
3354,0,0,0,0
3356,0,0,0,0
3358,2,2,2,2
3363,0,9,18,292
3364,0,0,0,31
3365,3,33,63,320
3366,0,0,0,0
3368,0,0,0,0
3370,5,7,37,312
3372,0,0,0,0
3375,0,0,0,247
3376,5,5,5,7
3377,29,59,89,89
3380,10,40,70,154
3382,0,0,0,0
3383,0,0,0,0
3385,8,32,62,333
3386,0,15,45,320
3387,25,55,76,351
3388,0,0,0,0
3389,0,0,0,0
3392,30,60,90,365
3393,0,3,33,308
3399,0,0,0,0
3403,1,31,61,230
3404,0,0,0,0
3405,22,49,68,217
3406,2,29,59,327
3416,15,45,75,350
3420,9,37,67,338
3421,8,36,66,331
3423,0,0,0,0
3424,30,60,90,269
3425,29,59,89,364
3427,0,0,0,0
3428,24,31,61,151
3430,18,18,18,58
3433,0,0,0,0
3438,14,33,53,53
3440,5,16,46,311
3443,30,39,39,39
3447,0,0,0,0
3449,19,49,79,354
3454,0,0,0,0
3457,1,1,1,111
3461,0,0,0,0
3465,0,0,0,0
3467,0,0,0,0
3469,30,60,90,117
3473,1,31,60,60
3475,0,7,28,278
3482,0,0,0,0
3483,0,0,0,0
3486,2,17,33,53
3487,24,26,56,331
3488,8,14,29,132
3493,0,0,0,0
3494,2,15,44,44
3496,0,0,0,0
3499,8,38,68,68
3502,7,27,56,145
3503,2,32,62,326
3505,28,58,88,363
3506,0,0,0,122
3509,29,59,89,364
3513,0,0,0,0
3514,0,19,49,257
3516,3,33,63,90
3517,1,2,11,40
3522,0,0,0,0
3524,0,0,0,0
3525,0,12,42,42
3527,0,12,42,317
3532,0,0,0,0
3534,4,32,62,62
3536,0,0,0,0
3537,1,1,1,63
3538,4,16,46,178
3540,0,0,0,0
3543,4,34,35,250
3548,0,0,0,0
3550,0,0,0,0
3551,0,0,0,247
3552,3,12,21,21
3555,4,11,11,236
3557,17,47,77,352
3562,13,29,59,334
3564,0,0,0,0
3567,0,0,0,0
3568,0,0,0,0
3571,4,34,64,154
3572,30,60,90,365
3573,2,2,29,29
3576,6,36,66,341
3578,28,58,88,363
3580,25,55,85,360
3581,8,19,36,246
3590,2,3,4,67
3591,30,60,90,365
3593,8,34,44,298
3595,0,0,0,0
3596,0,0,0,0
3599,8,36,65,251
3602,3,3,7,254
3604,0,0,0,0
3606,14,14,35,310
3608,4,30,60,292
3609,0,3,33,308
3611,0,13,22,151
3613,4,4,4,201
3615,0,0,28,276
3617,4,32,62,296
3618,0,0,0,0
3622,0,0,0,0
3626,0,0,0,0
3627,0,27,50,205
3629,0,0,0,0
3630,2,6,8,216
3631,5,33,63,338
3633,13,26,42,317
3634,0,0,0,0
3635,22,22,51,326
3637,28,58,88,363
3638,0,0,0,0
3640,0,0,0,233
3643,29,59,89,364
3646,15,44,74,74
3649,2,3,3,46
3651,0,0,0,0
3657,0,0,0,0
3658,28,58,88,363
3662,0,0,0,0
3664,0,0,0,0
3667,9,30,60,335
3668,30,60,90,90
3669,4,10,18,69
3670,0,0,0,0
3671,1,31,61,151
3672,0,0,0,0
3673,2,3,31,31
3675,0,29,59,294
3676,0,8,20,77
3677,0,0,0,0
3678,0,0,0,0
3680,0,0,3,77
3683,11,41,71,346
3684,0,0,0,0
3686,0,0,0,189
3689,19,47,77,77
3690,2,11,26,251
3692,0,0,0,0
3694,30,60,90,90
3696,13,43,73,73
3697,13,43,73,348
3700,4,32,32,32
3703,2,21,51,259
3706,3,33,62,62
3708,0,0,0,0
3709,30,60,90,365
3711,5,31,60,333
3712,0,0,0,0
3713,2,2,5,5
3715,0,0,0,0
3720,0,0,0,0
3722,30,60,90,179
3724,0,0,0,0
3725,0,26,56,56
3727,0,0,0,0
3729,30,60,90,365
3731,0,0,0,0
3732,0,0,0,0
3734,3,3,3,3
3735,1,1,21,21
3739,30,60,90,365
3740,1,30,60,82
3741,12,24,24,204
3742,2,4,34,90
3743,0,0,0,0
3744,0,0,0,0
3746,0,0,0,0
3749,4,16,34,191
3753,8,34,64,64
3758,7,37,67,342
3759,7,37,60,149
3760,14,42,72,347
3761,22,52,82,127
3762,30,60,90,365
3763,14,43,73,234
3764,2,31,61,61
3766,0,0,0,0
3769,30,60,90,365
3770,2,32,58,58
3772,0,0,0,0
3773,0,0,0,0
3774,0,0,0,0
3777,0,0,0,0
3779,30,60,90,365
3780,0,0,0,0
3782,0,1,31,121
3785,10,40,70,308
3789,1,31,61,271
3790,1,1,1,34
3791,0,3,33,247
3792,16,46,76,351
3793,0,0,0,0
3794,30,60,90,365
3795,1,5,5,5
3796,0,0,0,0
3798,3,31,31,31
3801,1,26,54,144
3802,0,0,0,0
3808,12,42,68,68
3809,0,25,55,121
3810,4,4,4,56
3811,0,0,0,0
3812,1,16,17,124
3814,15,45,75,350
3816,3,25,52,313
3821,2,32,59,215
3822,0,0,0,0
3824,12,12,12,12
3825,0,0,0,0
3826,6,12,27,272
3827,3,17,17,181
3830,17,17,17,204
3834,28,56,83,341
3835,16,46,75,75
3837,0,0,0,127
3840,0,0,0,0
3842,0,0,0,119
3844,0,0,0,0
3846,0,0,0,0
3849,23,53,82,82
3851,30,60,90,179
3853,0,0,0,0
3854,0,1,31,306
3856,7,26,56,146
3858,0,0,0,0
3863,0,0,0,0
3864,0,0,26,141
3865,7,9,39,58
3866,0,0,0,0
3867,0,6,6,119
3868,0,0,0,0
3870,5,29,59,141
3872,0,0,0,0
3873,1,1,1,2
3875,0,0,0,0
3876,0,0,0,0
3877,0,0,1,269
3878,30,60,90,365
3879,1,31,60,60
3881,2,32,62,62
3882,0,7,36,200
3887,0,0,0,0
3888,19,49,76,328
3890,1,17,18,173
3894,0,0,0,0
3898,0,1,31,306
3902,4,34,64,328
3904,2,12,30,123
3905,0,0,0,0
3911,19,32,32,32
3912,0,0,0,0
3915,0,2,32,182
3916,19,49,79,169
3920,3,33,62,62
3921,0,0,0,64
3926,4,22,48,138
3930,8,38,68,296
3932,0,0,0,0
3946,0,0,0,0
3948,23,48,72,72
3950,0,0,0,0
3951,0,0,0,0
3952,25,25,46,321
3958,0,0,0,0
3963,6,8,38,313
3965,1,1,7,24
3967,11,41,71,346
3972,28,58,88,363
3973,9,39,68,68
3974,20,21,21,238
3975,0,0,0,90
3977,0,0,0,0
3982,4,25,42,255
3983,0,0,0,0
3985,27,57,87,362
3989,0,0,0,0
3994,6,6,6,59
3996,3,33,63,233
3998,0,0,0,94
4002,30,60,89,89
4003,0,1,31,31
4005,0,0,0,0
4006,0,0,0,0
4008,19,20,20,20
4012,2,32,62,337
4017,0,0,0,0
4022,27,57,87,362
4023,0,29,59,334
4024,0,0,0,0
4026,0,0,0,0
4031,0,0,0,62
4032,0,0,0,0
4033,0,0,0,0
4034,0,2,18,232
4036,0,1,2,226
4047,0,0,0,0
4050,9,34,34,281
4051,0,0,0,0
4053,0,0,0,0
4056,4,28,58,309
4059,0,0,0,0
4060,2,8,26,26
4065,15,45,75,350
4070,13,43,73,163
4071,0,0,0,0
4074,18,48,74,163
4075,0,0,0,0
4076,8,16,40,282
4078,0,0,0,0
4080,1,4,4,145
4082,1,30,60,60
4083,0,0,0,0
4085,0,0,0,0
4087,0,0,0,0
4088,0,0,0,0
4095,0,0,0,0
4096,0,3,33,308
4098,5,29,55,55
4100,1,1,1,127
4101,4,29,55,55
4103,0,0,0,0
4104,0,0,0,0
4109,8,32,62,322
4111,1,31,61,309
4113,29,59,88,88
4114,0,0,0,0
4115,29,59,89,364
4117,0,23,43,220
4119,0,26,56,56
4121,24,54,75,350
4122,7,24,54,131
4124,0,0,3,278
4127,29,59,89,364
4129,3,21,45,312
4130,0,0,0,0
4137,15,43,73,129
4139,0,0,0,0
4141,0,0,0,0
4145,0,0,0,0
4147,0,0,0,0
4151,0,0,0,0
4152,0,0,0,0
4153,0,0,3,268
4154,0,0,0,0
4156,0,0,0,65
4158,0,0,0,0
4159,0,3,32,32
4161,5,34,64,91
4163,0,0,0,0
4167,3,33,63,338
4168,16,46,76,351
4170,0,0,0,0
4173,0,0,0,34
4176,0,0,0,62
4177,0,0,0,0
4178,7,7,11,37
4179,0,0,0,0
4186,3,20,48,48
4187,30,60,90,365
4189,1,1,1,1
4191,0,0,0,0
4194,0,19,45,278
4197,0,0,0,0
4203,1,3,33,308
4207,4,34,64,300
4209,24,54,84,174
4210,22,52,82,357
4212,0,0,0,0
4213,0,0,0,0
4214,0,29,59,334
4215,0,0,0,0
4217,0,0,0,0
4218,4,15,27,217
4222,0,15,15,203
4224,30,60,90,365
4226,0,0,0,0
4227,0,0,0,0
4230,0,0,0,0
4233,6,8,8,187
4240,0,0,0,0
4242,0,0,0,0
4244,0,0,0,0
4245,0,0,0,0
4246,0,0,0,0
4249,0,0,0,34
4250,30,60,90,270
4255,0,22,52,257
4257,0,1,31,306
4262,12,42,72,347
4263,27,57,87,362
4269,2,2,2,2
4271,0,0,0,0
4273,19,49,79,354
4278,0,0,0,0
4284,2,27,57,278
4286,0,0,0,0
4288,0,0,0,0
4290,0,0,0,0
4293,0,0,0,98
4294,0,0,0,0
4300,0,0,0,0
4304,28,58,88,222
4305,6,30,60,272
4307,0,0,0,0
4308,0,0,0,0
4309,29,29,29,182
4310,0,0,0,1
4311,0,0,0,0
4313,23,53,82,82
4316,0,0,0,0
4317,0,0,0,0
4318,30,60,90,180
4321,21,51,81,81
4324,0,0,0,0
4325,4,13,32,62
4329,0,0,0,0
4330,18,48,78,168
4331,3,14,28,303
4332,13,13,13,13
4335,0,0,0,0
4340,3,33,63,338
4342,12,42,72,72
4343,0,0,0,0
4344,10,40,70,345
4347,0,9,22,99
4348,10,15,15,68
4349,3,33,63,63
4350,0,0,0,0
4351,14,44,67,342
4354,4,34,64,153
4358,16,46,76,351
4360,0,0,0,0
4361,0,0,0,0
4362,0,0,0,0
4364,21,51,81,356
4366,0,0,0,0
4368,0,0,0,0
4375,5,9,15,15
4378,0,0,0,0
4379,0,7,7,7
4382,4,16,46,113
4383,20,50,80,355
4385,0,0,0,0
4386,19,48,74,292
4387,3,30,60,317
4388,0,0,0,0
4392,7,13,13,13
4393,8,38,68,278
4396,0,0,0,0
4399,0,0,0,0
4400,0,0,2,277
4403,0,0,0,0
4405,2,31,61,259
4407,0,0,0,0
4408,2,32,62,62
4409,10,40,70,149
4410,28,58,88,363
4415,0,0,0,0
4419,10,40,70,341
4421,3,33,63,338
4424,0,0,0,0
4427,0,14,44,286
4431,0,9,25,269
4434,0,0,0,0
4435,4,34,64,244
4436,0,0,0,0
4437,0,0,0,0
4439,0,0,0,0
4442,0,0,0,0
4444,0,0,0,157
4445,0,0,0,0
4451,11,40,70,340
4453,0,0,0,148
4455,8,29,58,58
4460,0,0,0,0
4463,22,52,82,326
4464,30,60,90,365
4465,0,0,0,0
4466,0,4,34,34
4469,0,0,0,0
4470,0,0,0,0
4472,0,0,0,187
4476,0,0,0,0
4478,0,0,0,0
4480,0,0,0,0
4486,29,59,89,364
4488,0,0,0,0
4489,29,59,89,364
4492,2,6,6,6
4496,0,0,0,0
4497,0,0,0,0
4502,29,59,89,364
4504,29,59,89,364
4505,6,19,22,198
4507,29,59,89,364
4508,29,59,89,364
4509,29,59,89,364
4511,0,0,0,0
4512,29,59,89,364
4513,23,53,83,358
4516,0,0,0,0
4521,30,60,90,180
4527,6,33,63,242
4529,0,0,0,0
4530,15,20,20,273
4533,18,48,77,77
4536,8,38,68,342
4543,18,48,78,168
4544,2,2,2,2
4546,0,0,0,0
4547,0,0,0,0
4549,0,0,0,0
4554,0,0,0,0
4556,15,15,23,23
4557,0,0,0,0
4560,1,27,57,57
4562,2,7,25,113
4563,0,0,0,0
4565,0,0,0,0
4568,0,0,19,294
4569,2,10,30,263
4571,0,0,0,0
4578,0,0,0,0
4579,6,16,16,16
4582,0,0,0,0
4583,2,2,2,2
4584,4,4,4,191
4585,0,0,0,0
4586,0,0,0,0
4592,0,0,0,0
4594,0,0,0,0
4599,0,13,43,132
4608,0,0,0,0
4609,0,0,0,0
4611,3,7,26,233
4612,28,58,88,363
4613,0,0,0,0
4616,0,28,28,28
4618,4,18,18,141
4621,14,44,74,74
4625,0,0,0,0
4627,0,0,15,105
4629,5,29,59,334
4630,0,0,0,0
4635,13,33,63,153
4643,27,57,86,86
4645,3,33,63,151
4649,0,0,0,0
4651,24,54,84,359
4657,1,2,21,266
4658,0,0,0,79
4660,0,0,0,0
4661,17,29,48,48
4664,0,0,0,0
4673,3,24,45,242
4675,0,0,0,0
4676,0,0,0,0
4679,0,0,0,0
4680,30,60,90,90
4683,0,0,0,0
4686,0,0,0,0
4687,18,48,67,339
4689,2,30,60,211
4691,28,58,88,176
4694,0,0,0,0
4696,1,25,54,54
4703,0,0,0,0
4704,0,0,0,0
4707,0,0,0,0
4708,0,0,0,0
4709,29,59,89,179
4711,0,0,0,0
4712,0,0,0,0
4715,2,2,2,2
4717,0,0,0,0
4718,18,48,78,353
4720,12,37,67,157
4725,6,14,37,105
4728,27,57,87,358
4732,0,0,0,0
4736,0,0,0,0
4737,0,0,0,0
4738,3,21,51,307
4739,0,0,0,0
4740,0,0,0,0
4742,3,33,55,55
4744,12,42,72,347
4748,0,0,0,0
4749,4,34,64,339
4751,15,45,75,350
4753,0,0,0,0
4754,0,0,0,0
4757,0,0,0,0
4769,30,60,90,365
4770,0,0,0,0
4775,0,17,47,322
4780,3,21,39,254
4781,0,0,0,0
4783,0,0,0,0
4784,0,0,0,0
4787,10,19,19,293
4788,3,33,63,152
4789,0,0,0,0
4797,0,0,0,0
4799,0,0,0,0
4805,0,0,0,0
4812,0,28,58,272
4813,0,0,0,0
4826,4,4,8,239
4829,0,0,0,0
4834,0,0,0,0
4835,28,58,88,300
4840,7,7,7,7
4842,0,0,0,0
4844,0,0,0,0
4846,0,0,0,0
4848,0,0,0,0
4855,29,59,89,364
4857,0,0,7,15
4858,6,36,66,66
4859,17,30,30,30
4860,0,2,9,81
4864,3,33,63,338
4868,0,0,0,0
4869,0,0,0,0
4870,0,0,0,191
4875,0,0,0,0
4876,4,4,8,97
4879,0,0,0,0
4881,5,35,60,327
4882,0,0,0,0
4884,28,58,88,363
4885,8,38,68,329
4886,0,0,0,0
4890,0,0,0,0
4891,2,16,38,313
4893,0,0,0,0
4895,0,0,0,0
4897,0,0,0,0
4899,0,0,0,0
4901,0,0,0,0
4905,30,60,90,365
4908,16,44,44,44
4910,6,36,65,65
4912,0,0,0,0
4916,0,0,0,0
4920,0,0,0,0
4924,28,58,88,363
4929,0,0,0,0
4930,6,30,60,330
4933,0,0,0,0
